Date,ALI_F,XLB,PICK,DBB,AA,CENX,KALU,RIO,NHYDY,ACH,CSTM,S32.AX,HINDALCO.NS,1211.HK,601600.SS,1378.HK
2024-01-17,2148.75,40.94499969482422,39.310001373291016,17.1299991607666,27.18000030517578,10.5,60.29999923706055,68.19999694824219,5.699999809265137,18.489999771118164,18.049999237060547,3.289999961853028,6.742770053663508,8.318106547753995,0.7475585253714359,0.7065918898995616
2024-01-18,2136.5,41.07500076293945,39.43000030517578,17.1200008392334,26.75,10.229999542236328,60.52000045776367,69.16999816894531,5.730000019073486,18.709999084472656,18.0,3.2100000381469727,6.671267794714744,8.369031519813744,0.7435518909011066,0.7209980084670781
2024-01-19,2127.5,41.1150016784668,39.59999847412109,17.219999313354492,27.36000061035156,10.270000457763672,62.61000061035156,68.75,5.679999828338623,18.68000030517578,18.61000061035156,3.240000009536743,6.699085671905737,8.3361989982488,0.7392832604483972,0.7070427050159988
2024-01-23,2184.25,41.369998931884766,39.54999923706055,17.479999542236328,29.51000022888184,11.270000457763672,66.5999984741211,68.73999786376953,5.949999809265137,19.61000061035156,19.0,3.2799999713897705,6.515426562931388,8.400021470798494,0.696539587654222,0.6933216057229438
2024-01-24,2186.25,40.810001373291016,40.29999923706055,17.700000762939453,29.76000022888184,11.15999984741211,65.93000030517578,69.55000305175781,5.949999809265137,19.6299991607666,18.809999465942383,3.3399999141693115,6.790922071379754,8.497400530348747,0.7446026872417562,0.7287138570450495
2024-01-25,2194.5,41.2400016784668,40.29999923706055,17.739999771118164,29.8799991607666,11.119999885559082,66.87000274658203,70.0999984741211,5.940000057220459,20.13999938964844,19.09000015258789,3.3499999046325684,6.825708477658679,8.459435904020182,0.7963852079480044,0.7546976941921896
2024-01-29,2219.5,41.459999084472656,40.790000915527344,17.75,30.90999984741211,11.970000267028809,68.73999786376953,71.05000305175781,6.050000190734863,20.26000022888184,19.51000022888184,3.359999895095825,6.832184123268968,7.939636625511892,0.8113905314992379,0.7487405784453138
2024-01-30,2227.5,41.650001525878906,40.79999923706055,17.860000610351562,30.61000061035156,11.539999961853027,67.5,70.19999694824219,5.920000076293945,19.530000686645508,19.26000022888184,3.3399999141693115,6.845806186836771,7.589137207761941,0.8017502942834799,0.7397169513910222
2024-01-31,2235.5,41.10499954223633,40.47999954223633,17.75,29.75,11.149999618530272,64.9000015258789,69.2699966430664,5.980000019073486,19.709999084472656,18.75,3.3499999046325684,6.970906575614216,7.432518757353934,0.802074971940673,0.7317384999863055
2024-02-01,2209.25,41.790000915527344,40.7599983215332,17.469999313354492,29.690000534057617,11.25,66.29000091552734,70.12000274658203,5.980000019073486,20.15999984741211,19.26000022888184,3.289999961853028,6.8780886571662085,7.474682890332762,0.7858380161177906,0.729133319580742
